url,price_in_rp,title,address,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing,price_per_land_m2_juta,lat_round,long_round,building_land_ratio
https://www.rumah123.com/properti/tangerang/hos9254306/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,1000000000.0,Rumah Modern Minimalis Dekat Pintu Toll Bsd,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan, CCTV,  Taman,  Jogging Track, Keamanan 24 jam, Ac, AC, Track Lari, Taman",rumah,hos9254306,2.0,2.0,64.0,65.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,0.0,unfurnished,15.625,-6.30073,106.58613,1.015625
https://www.rumah123.com/properti/tangerang/hos7197388/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,900000000.0,Rumah Minimalis 2 Lantai Dekat Stasiun dan Tol,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"CCTV, Ac,  Keamanan",rumah,hos7197388,2.0,2.0,53.0,60.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,2.0,2020.0,baru,timur,0.0,unfurnished,16.9811320754717,-6.30073,106.58613,1.1320754716981132
https://www.rumah123.com/properti/tangerang/hos9182119/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,9700000000.0,BELI RUMAH INI BISA TANPA DP LOHH! RUMAH SIAP HUNI CLUSTER CAELUS BSD CITY,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan,  Jogging Track, Kolam Renang,  Taman, CCTV, Jalur Telepon, Akses Parkir, Keamanan 24 jam,  Kolam Renang,  CCTV, Track Lari,  Playground, Taman,  One Gate System, Tempat Gym,  Tempat Laundry,  Jalur Telepon",rumah,hos9182119,4.0,3.0,372.0,250.0,3.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,3.0,0.0,2022.0,bagus,selatan,3.0,unfurnished,26.0752688172043,-6.30073,106.58613,0.6720430107526881
https://www.rumah123.com/properti/tangerang/hos10879658/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,3100000000.0,Rumah Hook Lt 181 di Bsd City Ada Private Pool Dengan View Taman Full Furnished,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Taman, Jogging Track, Keamanan,  CCTV,  Kolam Renang,  AC,  Jalur Telepon",rumah,hos10879658,3.0,3.0,181.0,182.0,3.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,2.0,1.0,2021.0,bagus sekali,timur,1.0,furnished,17.12707182320442,-6.30073,106.58613,1.0055248618784531
https://www.rumah123.com/properti/tangerang/hos10854088/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,9900000000.0,RUMAH LEBAR 10 HADAP TIMUR YANG JARANG ADA! ENCHANTE RESIDENCE @ BSD CITY,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Ac,  Jogging Track, Kolam Renang,  Taman, CCTV, Jalur Telepon, Taman, Keamanan, Keamanan 24 jam, AC,  CCTV, Track Lari,  Kolam Renang,  Jalur Telepon",rumah,hos10854088,5.0,5.0,220.0,398.0,2.0,shm - sertifikat hak milik,13900 mah,1.0,1.0,3.0,0.0,2022.0,bagus sekali,timur,1.0,semi furnished,45.0,-6.30073,106.58613,1.809090909090909
https://www.rumah123.com/properti/tangerang/hos11119770/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,4200000000.0,JAMINAN HARGA RUMAH PALING MURAH! RUMAH SIAP HUN,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan, CCTV,  Jogging Track,  Taman, Jalur Telepon",rumah,hos11119770,4.0,3.0,150.0,190.0,3.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,1.0,2021.0,bagus sekali,utara,3.0,unfurnished,28.0,-6.30073,106.58613,1.2666666666666666
https://www.rumah123.com/properti/tangerang/hos11114930/#qid~fe216eb2-de17-43ed-ab54-fa3efa7fffc9,1700000000.0,KESEMPATAN !  RUMAH 3 LANTAI SIAP HUNI BSD CITY!,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan, Jogging Track,  CCTV, Taman,  Jalur Telepon",rumah,hos11114930,2.0,2.0,60.0,67.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,bagus sekali,utara,1.0,unfurnished,28.333333333333332,-6.30073,106.58613,1.1166666666666667
https://www.rumah123.com/properti/tangerang/hos10457093/#qid~fe216eb2-de17-43ed-ab54-fa3efa7fffc9,1490000000.0,Rumah Full Furnish Bergengsi di Pusat Kota BSD,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan, Ac,  Kolam Renang, Taman,  Jalur Telepon",rumah,hos10457093,3.0,2.0,50.0,70.0,1.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,2.0,,,baru,,1.0,furnished,29.8,-6.30073,106.58613,1.4
https://www.rumah123.com/properti/tangerang/hos10641640/#qid~fe216eb2-de17-43ed-ab54-fa3efa7fffc9,6700000000.0,The Green  Blossom Ville Bsd City Rumah Modern minimalis,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,Ac,rumah,hos10641640,4.0,6.0,240.0,350.0,1.0,,4400 mah,1.0,1.0,2.0,12.0,2010.0,bagus,selatan,1.0,semi furnished,27.916666666666668,-6.30073,106.58613,1.4583333333333333
https://www.rumah123.com/properti/tangerang/hos9974977/#qid~fe216eb2-de17-43ed-ab54-fa3efa7fffc9,3300000000.0,Rumah BSD City di Gading Serpong,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Ac, Masjid,  Keamanan,  Jogging Track,  Taman, CCTV, Jalur Telepon, AC,  CCTV, Track Lari, Taman",rumah,hos9974977,3.0,3.0,225.0,120.0,1.0,shm - sertifikat hak milik,3300 mah,0.0,0.0,2.0,,,bagus,utara,1.0,semi furnished,14.666666666666666,-6.30073,106.58613,0.5333333333333333
https://www.rumah123.com/properti/tangerang/hos9070639/#qid~eaddfd9a-1be2-498e-a8c9-77196c3c7ef7,1300000000.0,RUMAH 3 LANTAI SIAP HUNI DI BSD CITY! PUNYA PRIVATE POOL!,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan, CCTV,  Taman, Kolam Renang, Jogging Track, Jalur Telepon, Taman, Keamanan 24 jam, Track Lari,  Kolam Renang,  Jalur Telepon",rumah,hos9070639,4.0,2.0,32.0,90.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,3.0,2.0,2020.0,bagus,selatan,0.0,semi furnished,40.625,-6.30073,106.58613,2.8125
https://www.rumah123.com/properti/tangerang/hos10550606/#qid~eaddfd9a-1be2-498e-a8c9-77196c3c7ef7,3300000000.0,"Rumah 2 lantai hoek terdepan, cluster Verdant View, The Icon, BSD","BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Ac, Taman, Jogging Track,  Keamanan",rumah,hos10550606,3.0,3.0,237.0,143.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,5.0,2017.0,bagus sekali,selatan,0.0,semi furnished,13.924050632911392,-6.30073,106.58613,0.6033755274261603
https://www.rumah123.com/properti/tangerang/hos10614205/#qid~eaddfd9a-1be2-498e-a8c9-77196c3c7ef7,2700000000.0,Rumah 2 Lantai Unfurnished Di Villa Melati Mas Bsd City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"Keamanan, Masjid",rumah,hos10614205,5.0,4.0,206.0,280.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,2.0,,,bagus,barat,1.0,unfurnished,13.106796116504853,-6.30073,106.58613,1.3592233009708738
https://www.rumah123.com/properti/tangerang/hos11299478/#qid~c2e73bd9-4660-4555-8a1c-ea5a96ad72c9,800000000.0,Rumah 2 Lantai Cluster Dekat Perkantoran BSD AEON Mall Dan TOL,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"Keamanan, Taman",rumah,hos11299478,3.0,2.0,60.0,65.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished,13.333333333333334,-6.30073,106.58613,1.0833333333333333
https://www.rumah123.com/properti/tangerang/hos8879233/#qid~c2e73bd9-4660-4555-8a1c-ea5a96ad72c9,18500000000.0,Rumah mewah Lyndon Navapark BSD jarang ada,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Ac,  Jogging Track, Kolam Renang,  Taman, CCTV, Keamanan, AC,  CCTV, Track Lari, Taman",rumah,hos8879233,5.0,6.0,396.0,465.0,2.0,shm - sertifikat hak milik,13200 mah,2.0,1.0,3.0,1.0,2021.0,bagus sekali,utara,2.0,semi furnished,46.717171717171716,-6.30073,106.58613,1.1742424242424243
https://www.rumah123.com/properti/tangerang/hos8645574/#qid~c2e73bd9-4660-4555-8a1c-ea5a96ad72c9,35000000000.0,"NEGO SAMPE JADI, LYNDON Navapark BSD, Baru, Bagus, Mewah","BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,Taman,rumah,hos8645574,5.0,5.0,665.0,601.0,0.0,shm - sertifikat hak milik,16500 mah,1.0,3.0,3.0,1.0,2021.0,,,2.0,unfurnished,52.63157894736842,-6.30073,106.58613,0.9037593984962407
https://www.rumah123.com/properti/tangerang/hos11212086/#qid~c2e73bd9-4660-4555-8a1c-ea5a96ad72c9,2500000000.0,Rumah Hook di Vanya Park Cluster Askara House Bsd City Tangerang,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan, Jogging Track, Kolam Ikan, Track Lari, Taman",rumah,hos11212086,3.0,3.0,98.0,88.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,5.0,2017.0,bagus,utara,0.0,semi furnished,25.51020408163265,-6.30073,106.58613,0.8979591836734694
https://www.rumah123.com/properti/tangerang/hos11083524/#qid~edcaf871-2645-4a99-a2b9-e18cdbb3a3d3,2190000000.0,Rumah Baru Furnished 2 Lantai Tanpa DP Svasti Tanakayu BSD Tangerang,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Ac,  Keamanan, CCTV,  Jogging Track,  Taman, Jalur Telepon,  Kolam Renang",rumah,hos11083524,3.0,3.0,66.0,86.0,1.0,,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur laut,0.0,furnished,33.18181818181819,-6.30073,106.58613,1.303030303030303
https://www.rumah123.com/properti/tangerang/hos11365274/#qid~4a471456-6b5f-40ba-acb4-00890e0f6e73,5080000000.0,"Unit Batalan Rumah Corner Type 8 Quantis Signature Bsd, Siapa Cepat Pasti Dapat","BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"Kolam Renang,  Taman, CCTV,  Tempat Gym, Lapangan Basket, Lapangan Bulu Tangkis, Jalur Telepon, Taman,  Track Lari, Keamanan 24 jam, Wastafel,  CCTV,  Kolam Renang,  Playground",rumah,hos11365274,4.0,4.0,153.0,147.0,2.0,"lainnya (ppjb,girik,adat,dll)",4400 mah,1.0,1.0,2.0,0.0,2022.0,baru,utara,0.0,unfurnished,33.20261437908497,-6.30073,106.58613,0.9607843137254902
https://www.rumah123.com/properti/tangerang/hos11365136/#qid~64b63570-5d79-426f-a823-b543b94792fa,1900000000.0,Dijual Rumah Neo Catalonia bsd tangerang. Baru,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"Keamanan, Kitchen Set, Taman",rumah,hos11365136,3.0,2.0,98.0,100.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,,0.0,semi furnished,19.387755102040817,-6.30073,106.58613,1.0204081632653061
https://www.rumah123.com/properti/tangerang/hos11365123/#qid~64b63570-5d79-426f-a823-b543b94792fa,2600000000.0,Rumah Hoek Manis di Nusa Loka Sektor 14.5 BSD City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Jogging Track, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari, Taman,  Jalur Telepon",rumah,hos11365123,4.0,3.0,136.0,180.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,,0.0,semi furnished,19.11764705882353,-6.30073,106.58613,1.3235294117647058
https://www.rumah123.com/properti/tangerang/hos11365118/#qid~64b63570-5d79-426f-a823-b543b94792fa,1200000000.0,Rumah Murah Butuh Renovasi di Nusa Loka BSD City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan,  Jogging Track, Jalur Telepon, Track Lari, Taman",rumah,hos11365118,3.0,2.0,112.0,80.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,2.0,2020.0,butuh renovasi,,0.0,unfurnished,10.714285714285715,-6.30073,106.58613,0.7142857142857143
https://www.rumah123.com/properti/tangerang/hos11364869/#qid~5af0d35a-cace-4bbc-a4a3-8aa0df819f63,1400000000.0,Rumah Minimalis 2 Lantai Furnished Siap Huni di Fleek Hauz BSD,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan,  Taman,  Jogging Track, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam, Ac, Wastafel,  CCTV, Track Lari, Taman,  One Gate System,  AC,  Tempat Laundry,  Playground",rumah,hos11364869,2.0,2.0,60.0,45.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0.0,0.0,2.0,1.0,2021.0,bagus,utara,2.0,furnished,23.333333333333332,-6.30073,106.58613,0.75
https://www.rumah123.com/properti/tangerang/hos11364633/#qid~5a97d358-f8f9-4355-937e-63e95dd53130,7000000000.0,Rumah Megah Luas Siaphuni di Puspita Loka BSD City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Taman, Jogging Track, Jalur Telepon, Keamanan, Track Lari, Taman,  Jalur Telepon",rumah,hos11364633,6.0,4.0,335.0,240.0,2.0,shm - sertifikat hak milik,3300 mah,0.0,0.0,2.0,2.0,2020.0,bagus,,0.0,furnished,20.895522388059703,-6.30073,106.58613,0.7164179104477612
https://www.rumah123.com/properti/tangerang/hos11364623/#qid~5a97d358-f8f9-4355-937e-63e95dd53130,5000000000.0,Rumah Megah Luas di Taman Giri Loka BSD City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan,  Jogging Track, Jalur Telepon, Keamanan 24 jam, Track Lari, Taman",rumah,hos11364623,5.0,4.0,241.0,200.0,2.0,shm - sertifikat hak milik,3500 mah,0.0,0.0,2.0,2.0,2020.0,bagus,,0.0,furnished,20.746887966804977,-6.30073,106.58613,0.8298755186721992
https://www.rumah123.com/properti/tangerang/hos11364586/#qid~5a97d358-f8f9-4355-937e-63e95dd53130,3500000000.0,Rumah Baru Modern di Eminent Precia BSD City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan,  Jogging Track, Jalur Telepon, Track Lari, Taman",rumah,hos11364586,4.0,4.0,135.0,171.0,2.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0.0,0.0,2.0,3.0,2019.0,bagus,,0.0,unfurnished,25.925925925925924,-6.30073,106.58613,1.2666666666666666
https://www.rumah123.com/properti/tangerang/hos11364332/#qid~de3482b1-2665-4625-8388-e73221c6121f,2100000000.0,Rumah BrandNew di Griya Loka BSD City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"Keamanan, Keamanan 24 jam, Taman",rumah,hos11364332,3.0,3.0,107.0,130.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,,0.0,unfurnished,19.626168224299064,-6.30073,106.58613,1.2149532710280373
https://www.rumah123.com/properti/tangerang/hos11354739/#qid~7724b384-c2e7-421e-85bb-1b5687e654d1,1750000000.0,Rumah cantik kondisi baru plus club house di golden park,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,keamanan 24 jam,rumah,hos11354739,3.0,2.0,90.0,68.0,0.0,shm - sertifikat hak milik,lainnya mah,1.0,1.0,2.0,2.0,2020.0,unfurnished,,0.0,baru,19.444444444444443,-6.30073,106.58613,0.7555555555555555
https://www.rumah123.com/properti/tangerang/hos11362376/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,785000000.0,Rumah Elit Harga irit Include Biaya Biaya Surat Lokasi Strategis,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"Masjid,  Keamanan,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Track Lari,  Jalur Telepon",rumah,hos11362376,3.0,2.0,85.0,60.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,0.0,2022.0,baru,utara,0.0,unfurnished,9.23529411764706,-6.30073,106.58613,0.7058823529411765
https://www.rumah123.com/properti/tangerang/hos11362271/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,888000000.0,Cluster Toscana Parkville Serpong 10 Juta All In,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Jogging Track, Kolam Renang, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari,  Kolam Renang,  One Gate System, Tempat Gym,  Playground",rumah,hos11362271,3.0,2.0,60.0,66.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,,1.0,unfurnished,14.8,-6.30073,106.58613,1.1
https://www.rumah123.com/properti/tangerang/hos11361993/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,10000000000.0,Dijual rumah mewah siap huni di Bukit Golf Fontaine Bleau BSD City,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Lapangan Voli, Lapangan Basket, Lapangan Bulu Tangkis, Keamanan, Taman",rumah,hos11361993,5.0,4.0,435.0,438.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,,,bagus,barat,2.0,unfurnished,22.98850574712644,-6.30073,106.58613,1.006896551724138
https://www.rumah123.com/properti/tangerang/hos11361464/#qid~9b7c3e11-2c18-4559-a637-16b29b361aad,1750000000.0,"Rumah 2 Lantai di Vanya Park BSD city, bagus banget dan cantik -YL","BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Taman,  Tempat Gym, Lapangan Tenis, Lapangan Basket,  Lapangan Bulu Tangkis, Keamanan, Akses Parkir, Keamanan 24 jam,  Kolam Renang,  CCTV, Wastafel, Taman,  One Gate System,  Playground",rumah,hos11361464,3.0,2.0,77.0,85.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0.0,0.0,2.0,2.0,2020.0,bagus,,0.0,unfurnished,22.727272727272727,-6.30073,106.58613,1.103896103896104
https://www.rumah123.com/properti/tangerang/hos11360737/#qid~c984c56a-bc1e-499a-afc7-2d459a55dd65,8250000000.0,Rumah 3 Lantai Jual Murah,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,Kitchen Set,rumah,hos11360737,4.0,4.0,450.0,750.0,0.0,shm - sertifikat hak milik,6600 mah,2.0,1.0,3.0,,,bagus,,0.0,unfurnished,18.333333333333332,-6.30073,106.58613,1.6666666666666667
https://www.rumah123.com/properti/tangerang/hos11360407/#qid~c984c56a-bc1e-499a-afc7-2d459a55dd65,10700000000.0,Rumah Mewah Terbaru Siap Huni Tanpa Dp Caelus Greenwich Park Bsd,"BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126,"Lapangan Bola,  Pemanas Air, Tempat Jemuran, Lapangan Bulu Tangkis, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Taman,  One Gate System,  AC",rumah,hos11360407,4.0,4.0,396.0,250.0,0.0,"lainnya (ppjb,girik,adat,dll)",4400 mah,1.0,1.0,2.0,0.0,2022.0,baru,,0.0,semi furnished,27.02020202020202,-6.30073,106.58613,0.6313131313131313
https://www.rumah123.com/properti/tangerang/hos11359674/#qid~0d9492e8-7326-465d-85ee-e54559fedc26,1650000000.0,"Rumah langka siap huni termurah, Cluster Avezza The Mozia BSD City","BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Track Lari, Tempat Gym",rumah,hos11359674,2.0,2.0,60.0,73.0,1.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0.0,0.0,2.0,2.0,2020.0,bagus,timur,0.0,unfurnished,27.5,-6.30073,106.58613,1.2166666666666666
https://www.rumah123.com/properti/tangerang/hos11359621/#qid~0d9492e8-7326-465d-85ee-e54559fedc26,2500000000.0,"Rumah 2 Lantai bagus di Eastern Cosmo BSD, Bagus, Cantik - YL","BSD City, Tangerang",BSD City,Tangerang,-6.3007333,106.586126," Keamanan,  Jogging Track, Kolam Renang, Lapangan Bola,  Tempat Gym, Lapangan Tenis,  Track Lari, Taman,  Lapangan Basket",rumah,hos11359621,3.0,4.0,96.0,138.0,0.0,shm - sertifikat hak milik,3300 mah,1.0,1.0,2.0,2.0,2020.0,bagus,,0.0,unfurnished,26.041666666666668,-6.30073,106.58613,1.4375
https://www.rumah123.com/properti/tangerang/hos10134916/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,6900000000.0,RUMAH MEWAH BANGETT MODERN CLASSIC MATERIAL BERMUTU DIKELILINGI FASILITAS TOP,"BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227,"Masjid,  Jogging Track,  Taman, Keamanan,  CCTV,  Jalur Telepon",rumah,hos10134916,4.0,3.0,224.0,350.0,2.0,shm - sertifikat hak milik,7700 mah,1.0,1.0,3.0,0.0,2022.0,bagus sekali,selatan,0.0,semi furnished,30.80357142857143,-6.31475,106.64542,1.5625
https://www.rumah123.com/properti/tangerang/hos11118843/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,1580000000.0,Rumah Bagus satu lantai Semi Furnished di Bsd the icon,"BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227," Keamanan,  Jogging Track,  Masjid, Ac,  Kolam Renang, Taman",rumah,hos11118843,2.0,1.0,105.0,80.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,1.0,,,bagus,,0.0,semi furnished,15.04761904761905,-6.31475,106.64542,0.7619047619047619
https://www.rumah123.com/properti/tangerang/hos10773553/#qid~fe216eb2-de17-43ed-ab54-fa3efa7fffc9,7200000000.0,"Rumah Mewah Dijual di Bsd City, Tangerang, Banten","BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227,CCTV,rumah,hos10773553,4.0,4.0,224.0,350.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,3.0,0.0,2022.0,baru,selatan,0.0,,32.14285714285714,-6.31475,106.64542,1.5625
https://www.rumah123.com/properti/tangerang/hos10483336/#qid~827b7638-d6db-433a-a26f-fb56af20e143,4500000000.0,Rumah 2 Lantai Baru Di The Icon Bsd City,"BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227,"Keamanan, Taman",rumah,hos10483336,4.0,3.0,187.0,220.0,0.0,shm - sertifikat hak milik,lainnya mah,1.0,1.0,2.0,,,baru,,0.0,,24.064171122994654,-6.31475,106.64542,1.1764705882352942
https://www.rumah123.com/properti/tangerang/hos10739938/#qid~827b7638-d6db-433a-a26f-fb56af20e143,7200000000.0,"Rumah Dijual di The Icon Bsd City, Tangerang, Banten","BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227,"Keamanan, Keamanan 24 jam, Taman",rumah,hos10739938,4.0,4.0,247.0,360.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,,,baru,,0.0,,29.1497975708502,-6.31475,106.64542,1.45748987854251
https://www.rumah123.com/properti/tangerang/hos10356194/#qid~827b7638-d6db-433a-a26f-fb56af20e143,2100000000.0,Rumah di Ext Cosmo The Icon Bsd,"BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227,"Keamanan, Taman",rumah,hos10356194,3.0,2.0,119.0,79.0,1.0,,2200 mah,0.0,0.0,2.0,,,bagus,,0.0,unfurnished,17.64705882352941,-6.31475,106.64542,0.6638655462184874
https://www.rumah123.com/properti/tangerang/hos6592955/#qid~c2e73bd9-4660-4555-8a1c-ea5a96ad72c9,3700000000.0,Rumah asri nyaman siap huni jarang ada di Ritzone Icon BSD,"BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227," Jogging Track, Keamanan, Keamanan 24 jam,  Kolam Renang, Track Lari, Taman",rumah,hos6592955,3.0,3.0,200.0,175.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,10.0,2012.0,bagus,utara,1.0,unfurnished,18.5,-6.31475,106.64542,0.875
https://www.rumah123.com/properti/tangerang/hos11364567/#qid~5a97d358-f8f9-4355-937e-63e95dd53130,2400000000.0,Rumah 2 Lantai Icon Bsd City,"BSD The Icon, Tangerang",BSD The Icon,Tangerang,-6.3147526,106.6454227,"Tempat Jemuran, Kitchen Set, Keamanan 24 jam, Wastafel, Track Lari, Taman,  One Gate System,  Playground",rumah,hos11364567,3.0,3.0,128.0,100.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,,,bagus,,0.0,unfurnished,18.75,-6.31475,106.64542,0.78125
https://www.rumah123.com/properti/tangerang/hos11089057/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,3500000000.0,Sevilla Bsd Rumah Full Renov Rapih Semi Furnished Sudah Ganti Keramik Plus Ac Dan Water Heater,"BSD Kencana Loka, Tangerang",BSD Kencana Loka,Tangerang,-6.3132214,106.6534347,"Masjid,  Taman, Lapangan Tenis, Tempat Jemuran, Jalur Telepon, Kitchen Set, Keamanan 24 jam, AC, Track Lari,  Akses Parkir,  One Gate System,  Playground",rumah,hos11089057,3.0,3.0,144.0,180.0,1.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,2.0,13.0,2009.0,sudah renovasi,selatan,0.0,semi furnished,24.305555555555557,-6.31322,106.65343,1.25
https://www.rumah123.com/properti/tangerang/hos8806457/#qid~216dd44b-abd7-4b0f-9e70-fa95891557fb,2200000000.0,Rumah Cantik Minimalis BSD,"BSD Kencana Loka, Tangerang",BSD Kencana Loka,Tangerang,-6.3132214,106.6534347," Ac, Masjid,  Keamanan,  Jogging Track,  Taman, Jalur Telepon, Keamanan 24 jam,  Masjid, AC, Track Lari, Taman",rumah,hos8806457,3.0,2.0,188.0,195.0,1.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,7.0,2015.0,bagus sekali,timur,1.0,semi furnished,11.702127659574467,-6.31322,106.65343,1.0372340425531914
https://www.rumah123.com/properti/tangerang/hos11244443/#qid~827b7638-d6db-433a-a26f-fb56af20e143,4800000000.0,Di  Rumah Usaha Di Kencana Loka Bsd,"BSD Kencana Loka, Tangerang",BSD Kencana Loka,Tangerang,-6.3132214,106.6534347,Keamanan 24 jam,rumah,hos11244443,5.0,5.0,300.0,400.0,1.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,2.0,,,bagus,,0.0,,16.0,-6.31322,106.65343,1.3333333333333333
